course_id,course_name,topic,rank,neighbour_id,neighbour_name,neighbour_topic,similarity
CRS00747,"The American South: Its Stories, Music, and Art",Humanities,8,CRS00670,Antisemitism: From Its Origins to the Present,Humanities,0.842060611
CRS00747,"The American South: Its Stories, Music, and Art",Humanities,9,CRS00440,The Fall and Rise of Jerusalem,Humanities,0.832043854
CRS00747,"The American South: Its Stories, Music, and Art",Humanities,10,CRS01044,Learning How to Learn: Powerful mental tools to help you master tough subjects,Humanities,0.831718457
CRS00755,Learn to Teach Java: Writing Classes and Arrays,Computing & IT,1,CRS00448,Learn to Teach Java: ArrayLists and 2D Arrays,Computing & IT,0.98470648
CRS00755,Learn to Teach Java: Writing Classes and Arrays,Computing & IT,2,CRS01341,Learn to Teach Java: Inheritance and Recursion,Computing & IT,0.964903579
CRS00755,Learn to Teach Java: Writing Classes and Arrays,Computing & IT,3,CRS01436,Design Computing: 3D Modeling in Rhinoceros with Python/Rhinoscript,Computing & IT,0.839061513
CRS00755,Learn to Teach Java: Writing Classes and Arrays,Computing & IT,4,CRS02907,Kotlin for Java Developers,Computing & IT,0.838383944
CRS00755,Learn to Teach Java: Writing Classes and Arrays,Computing & IT,5,CRS01569,Java Arrays and Loops,Computing & IT,0.832787301
CRS00755,Learn to Teach Java: Writing Classes and Arrays,Computing & IT,6,CRS00611,Parallel Programming in Java,Computing & IT,0.827654115
CRS00755,Learn to Teach Java: Writing Classes and Arrays,Computing & IT,7,CRS02958,Functional Programming Principles in Scala,Computing & IT,0.82650316
CRS00755,Learn to Teach Java: Writing Classes and Arrays,Computing & IT,8,CRS00568,"Java Inheritance, Composition and Aggregation",Computing & IT,0.823768391
CRS00755,Learn to Teach Java: Writing Classes and Arrays,Computing & IT,9,CRS00175,Using Python to Interact with the Operating System,Computing & IT,0.818822641
CRS00755,Learn to Teach Java: Writing Classes and Arrays,Computing & IT,10,CRS03219,Advanced Trading Algorithms,Computing & IT,0.81852188
CRS00760,Protecting Business Innovations via Trademark,Business,1,CRS00204,"Making Successful Decisions through the Strategy, Law & Ethics Model",Business,0.841772164
CRS00760,Protecting Business Innovations via Trademark,Business,2,CRS03304,Analyzing Macro-Environmental Factors Using Creately,Business,0.818673168
CRS00760,Protecting Business Innovations via Trademark,Business,3,CRS03081,Russian company law. Company management,Business,0.810861827
CRS00760,Protecting Business Innovations via Trademark,Business,4,CRS01940,Managing the Company of the Future,Business,0.810631336
CRS00760,Protecting Business Innovations via Trademark,Business,5,CRS00002,Business Strategy: Business Model Canvas Analysis with Miro,Business,0.810192514
CRS00760,Protecting Business Innovations via Trademark,Business,6,CRS00633,Finance for Non-Financial Professionals,Business,0.809018771
CRS00760,Protecting Business Innovations via Trademark,Business,7,CRS02759,Getting Started with ASP.NET Core Razor Pages,Business,0.807262614
CRS00760,Protecting Business Innovations via Trademark,Business,8,CRS02951,Corporate Finance II: Financing Investments and Managing Risk,Business,0.806406025
CRS00760,Protecting Business Innovations via Trademark,Business,9,CRS01246,Business Analysis & Process Management,Business,0.806026547
CRS00760,Protecting Business Innovations via Trademark,Business,10,CRS01937,Digital Transformation,Business,0.805959121
CRS00762,International Leadership and Organizational Behavior,Social Sciences Foundation,1,CRS02114,Social Science Approaches to the Study of Chinese Society Part 1,Social Sciences Foundation,0.853543858
CRS00762,International Leadership and Organizational Behavior,Social Sciences Foundation,2,CRS01862,International Business I,Social Sciences Foundation,0.840554968
CRS00762,International Leadership and Organizational Behavior,Social Sciences Foundation,3,CRS00743,Community Change in Public Health,Social Sciences Foundation,0.840250425
CRS00762,International Leadership and Organizational Behavior,Social Sciences Foundation,4,CRS02762,Mediation and Conflict Resolution,Social Sciences Foundation,0.837107471
CRS00762,International Leadership and Organizational Behavior,Social Sciences Foundation,5,CRS01799,Design and Interpretation of Clinical Trials,Social Sciences Foundation,0.83701473
CRS00762,International Leadership and Organizational Behavior,Social Sciences Foundation,6,CRS02150,The Korean Economic Development,Social Sciences Foundation,0.83578336
CRS00762,International Leadership and Organizational Behavior,Social Sciences Foundation,7,CRS00016,Global Health: An Interdisciplinary Overview,Social Sciences Foundation,0.835118858
CRS00762,International Leadership and Organizational Behavior,Social Sciences Foundation,8,CRS00734,Global Impact: Cultural Psychology,Social Sciences Foundation,0.834898028
CRS00762,International Leadership and Organizational Behavior,Social Sciences Foundation,9,CRS02947,Constitutional Reforms in Russia,Social Sciences Foundation,0.834611372
CRS00762,International Leadership and Organizational Behavior,Social Sciences Foundation,10,CRS00373,Creating Models using Smartpls,Social Sciences Foundation,0.834477373
CRS00769,Digital Manufacturing & Design,Engineering,1,CRS02143,Cyber Security in Manufacturing,Engineering,0.925226305
CRS00769,Digital Manufacturing & Design,Engineering,2,CRS03226,Intro to Digital Manufacturing with Autodesk Fusion 360,Engineering,0.867306096
CRS00769,Digital Manufacturing & Design,Engineering,3,CRS02026,Generative Design for Industrial Applications,Engineering,0.834851463
CRS00769,Digital Manufacturing & Design,Engineering,4,CRS00612,Digitalisation in the Aerospace Industry,Engineering,0.834406014
CRS00769,Digital Manufacturing & Design,Engineering,5,CRS00257,Manufacturing Process with Autodesk Fusion 360,Engineering,0.827876611
CRS00769,Digital Manufacturing & Design,Engineering,6,CRS03230,Generative Design for Additive Manufacturing,Engineering,0.825486134
CRS00769,Digital Manufacturing & Design,Engineering,7,CRS03364,Operations Management: Analysis and Improvement Methods,Engineering,0.825075632
CRS00769,Digital Manufacturing & Design,Engineering,8,CRS01293,Mechanics of Materials I: Fundamentals of Stress & Strain and Axial Loading,Engineering,0.819458118
CRS00769,Digital Manufacturing & Design,Engineering,9,CRS02492,Fundamentals of Engineering Exam Review,Engineering,0.818267917
CRS00769,Digital Manufacturing & Design,Engineering,10,CRS01777,AI Workflow: Feature Engineering and Bias Detection,Engineering,0.815487858
CRS00774,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",Technology Studies,1,CRS00404,Build a Deep Learning Based Image Classifier with R,Technology Studies,0.910699304
CRS00774,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",Technology Studies,2,CRS02642,Introduction to Deep Learning & Neural Networks with Keras,Technology Studies,0.903203046
CRS00774,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",Technology Studies,3,CRS01912,Image Classification with CNNs using Keras,Technology Studies,0.893718152
CRS00774,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",Technology Studies,4,CRS02478,Machine Learning: Predict Poisonous Mushrooms using a Random Forest Model and the FFTrees Package in R,Technology Studies,0.889348035
CRS00774,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",Technology Studies,5,CRS00644,Detecting COVID-19 with Chest X-Ray using PyTorch,Technology Studies,0.888069808
CRS00774,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",Technology Studies,6,CRS01167,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Technology Studies,0.887275216
CRS00774,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",Technology Studies,7,CRS01484,Basic Sentiment Analysis with TensorFlow,Technology Studies,0.885808866
CRS00774,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",Technology Studies,8,CRS02420,Classification with Transfer Learning in Keras,Technology Studies,0.884468474
CRS00774,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",Technology Studies,9,CRS00368,TensorFlow for CNNs: Transfer Learning,Technology Studies,0.883250031
CRS00774,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",Technology Studies,10,CRS01827,Facial Expression Classification Using Residual Neural Nets,Technology Studies,0.882168854
CRS00778,Effectively delivering the news to your audience,Other,1,CRS00718,What is news?,Other,0.953119715
CRS00778,Effectively delivering the news to your audience,Other,2,CRS00164,Introduction to Game Design,Other,0.853133997
CRS00778,Effectively delivering the news to your audience,Other,3,CRS00224,FPGA computing systems: Background knowledge and introductory materials,Other,0.846349755
CRS00778,Effectively delivering the news to your audience,Other,4,CRS00498,Create UI in Unity Part 1 - Screen Overlay Canvas,Other,0.845132251
CRS00778,Effectively delivering the news to your audience,Other,5,CRS01253,Graphic Design,Other,0.8421324
CRS00778,Effectively delivering the news to your audience,Other,6,CRS03057,Whatï¿½s Your Big Idea?,Other,0.841598428
CRS00778,Effectively delivering the news to your audience,Other,7,CRS01926,Valuation for Startups Using Multiple Approach,Other,0.840865232
CRS00778,Effectively delivering the news to your audience,Other,8,CRS01770,Aspectos bï¿½sicos de la planificaciï¿½n y la gestiï¿½n de proyectos,Other,0.839692329
CRS00778,Effectively delivering the news to your audience,Other,9,CRS01171,MOOC: How to make a MOOC?,Other,0.838646719
CRS00778,Effectively delivering the news to your audience,Other,10,CRS02756,Spatial Analysis and Satellite Imagery in a GIS,Other,0.838273507
CRS00796,Internet Giants: The Law and Economics of Media Platforms,Social Sciences Foundation,1,CRS00223,Introduction to Environmental Law and Policy,Social Sciences Foundation,0.843067054
CRS00796,Internet Giants: The Law and Economics of Media Platforms,Social Sciences Foundation,2,CRS02742,Industrial Organization: Strategy and Competition in Business,Social Sciences Foundation,0.839827103
CRS00796,Internet Giants: The Law and Economics of Media Platforms,Social Sciences Foundation,3,CRS01851,Medical Neuroscience,Social Sciences Foundation,0.837644806
CRS00796,Internet Giants: The Law and Economics of Media Platforms,Social Sciences Foundation,4,CRS01112,Water in the Western United States,Social Sciences Foundation,0.836420041
CRS00796,Internet Giants: The Law and Economics of Media Platforms,Social Sciences Foundation,5,CRS01862,International Business I,Social Sciences Foundation,0.834954909
CRS00796,Internet Giants: The Law and Economics of Media Platforms,Social Sciences Foundation,6,CRS00418,Corporate Sustainability. Understanding and Seizing the Strategic Opportunity,Social Sciences Foundation,0.833248864
CRS00796,Internet Giants: The Law and Economics of Media Platforms,Social Sciences Foundation,7,CRS00290,Economic Growth and Distributive Justice Part I -The Role of the State,Social Sciences Foundation,0.831347364
CRS00796,Internet Giants: The Law and Economics of Media Platforms,Social Sciences Foundation,8,CRS03316,Planning for Climate Change in African Cities,Social Sciences Foundation,0.831134476
CRS00796,Internet Giants: The Law and Economics of Media Platforms,Social Sciences Foundation,9,CRS03116,"Creativity, Innovation and Transformation",Social Sciences Foundation,0.830698019
CRS00796,Internet Giants: The Law and Economics of Media Platforms,Social Sciences Foundation,10,CRS02464,Business Opportunities and Risks in a Globalized Economy,Social Sciences Foundation,0.829953633
CRS00797,Career Total Fitness Annual Retreat,Business,1,CRS01434,Strategic Self-Marketing and Personal Branding,Business,0.884863565
CRS00797,Career Total Fitness Annual Retreat,Business,2,CRS00635,Social Marketing Capstone Project,Business,0.854289928
CRS00797,Career Total Fitness Annual Retreat,Business,3,CRS02951,Corporate Finance II: Financing Investments and Managing Risk,Business,0.827832313
CRS00797,Career Total Fitness Annual Retreat,Business,4,CRS03379,Successful Negotiation: Essential Strategies and Skills,Business,0.824580953
CRS00797,Career Total Fitness Annual Retreat,Business,5,CRS03320,The Business of Social,Business,0.822783
CRS00797,Career Total Fitness Annual Retreat,Business,6,CRS03304,Analyzing Macro-Environmental Factors Using Creately,Business,0.822465696
CRS00797,Career Total Fitness Annual Retreat,Business,7,CRS03120,Capstone: Creating A Sustainability Proposal,Business,0.820138835
CRS00797,Career Total Fitness Annual Retreat,Business,8,CRS00975,Innovation Strategy: Developing Your Fintech strategy,Business,0.814653355
CRS00797,Career Total Fitness Annual Retreat,Business,9,CRS03179,Value Chain Management Capstone,Business,0.812597843
CRS00797,Career Total Fitness Annual Retreat,Business,10,CRS01117,Business Strategy in Practice (Project-centered Course),Business,0.811709559
CRS00810,Predictive Modeling and Machine Learning with MATLAB,Engineering,1,CRS00316,The Development of Mobile Health Monitoring Systems,Engineering,0.843209424
CRS00810,Predictive Modeling and Machine Learning with MATLAB,Engineering,2,CRS01777,AI Workflow: Feature Engineering and Bias Detection,Engineering,0.836634462
CRS00810,Predictive Modeling and Machine Learning with MATLAB,Engineering,3,CRS02400,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats",Engineering,0.835286227
CRS00810,Predictive Modeling and Machine Learning with MATLAB,Engineering,4,CRS01900,Battery State-of-Charge (SOC) Estimation,Engineering,0.826959418
CRS00810,Predictive Modeling and Machine Learning with MATLAB,Engineering,5,CRS03033,Battery State-of-Health (SOH) Estimation,Engineering,0.826600628
CRS00810,Predictive Modeling and Machine Learning with MATLAB,Engineering,6,CRS00087,Build Random Forests in R with Azure ML Studio,Engineering,0.822018698
CRS00810,Predictive Modeling and Machine Learning with MATLAB,Engineering,7,CRS01543,Displays,Engineering,0.821375368
CRS00810,Predictive Modeling and Machine Learning with MATLAB,Engineering,8,CRS03134,Battery Pack Balancing and Power Estimation,Engineering,0.812627643
CRS00810,Predictive Modeling and Machine Learning with MATLAB,Engineering,9,CRS01737,Digital Signal Processing 3: Analog vs Digital,Engineering,0.808198341
CRS00810,Predictive Modeling and Machine Learning with MATLAB,Engineering,10,CRS00430,Digital Signal Processing 4: Applications,Engineering,0.807225348
CRS00824,Build an App in Android Studio using Static Files,Other,1,CRS03327,Build a Google Firebase Web Application,Other,0.843904666
CRS00824,Build an App in Android Studio using Static Files,Other,2,CRS00498,Create UI in Unity Part 1 - Screen Overlay Canvas,Other,0.843880336
CRS00824,Build an App in Android Studio using Static Files,Other,3,CRS01715,Exploratory Data Analysis with Seaborn,Other,0.842836025
CRS00824,Build an App in Android Studio using Static Files,Other,4,CRS00682,Expanding SEL,Other,0.84171227
CRS00824,Build an App in Android Studio using Static Files,Other,5,CRS00958,Ecosystem Services: a Method for Sustainable Development,Other,0.839356369
CRS00824,Build an App in Android Studio using Static Files,Other,6,CRS00718,What is news?,Other,0.838908968
CRS00824,Build an App in Android Studio using Static Files,Other,7,CRS00164,Introduction to Game Design,Other,0.838193306
CRS00824,Build an App in Android Studio using Static Files,Other,8,CRS03024,Create a Simple Project Timeline in Google Sheets,Other,0.837982433
CRS00824,Build an App in Android Studio using Static Files,Other,9,CRS01025,Create a Resume and Cover Letter with Google Docs,Other,0.83666337
CRS00824,Build an App in Android Studio using Static Files,Other,10,CRS01908,Using Google Forms to Analyze User Research Data,Other,0.836464776
CRS00829,Building Your Leadership Skills,Other,1,CRS00141,Setting Expectations & Assessing Performance Issues,Other,0.859024659
CRS00829,Building Your Leadership Skills,Other,2,CRS00682,Expanding SEL,Other,0.854934115
CRS00829,Building Your Leadership Skills,Other,3,CRS00437,Frozen in the Ice: Exploring the Arctic,Other,0.841928403
CRS00829,Building Your Leadership Skills,Other,4,CRS02756,Spatial Analysis and Satellite Imagery in a GIS,Other,0.840049563
CRS00829,Building Your Leadership Skills,Other,5,CRS02506,Geodesign: Change Your World,Other,0.840010912
CRS00829,Building Your Leadership Skills,Other,6,CRS01017,Legal Tech & Startups,Other,0.839211131
CRS00829,Building Your Leadership Skills,Other,7,CRS01171,MOOC: How to make a MOOC?,Other,0.836404696
CRS00829,Building Your Leadership Skills,Other,8,CRS01025,Create a Resume and Cover Letter with Google Docs,Other,0.835520537
CRS00829,Building Your Leadership Skills,Other,9,CRS01197,Fixing Healthcare Delivery 2.0: Advanced Lean,Other,0.834946503
CRS00829,Building Your Leadership Skills,Other,10,CRS02413,How To Teach Us,Other,0.834795005
CRS00842,Teaching Impacts of Technology: Workplace of the Future,Education Studies,1,CRS00479,Teaching Impacts of Technology: Fundamentals,Education Studies,0.954785197
CRS00842,Teaching Impacts of Technology: Workplace of the Future,Education Studies,2,CRS00473,"Literacy Teaching and Learning: Aims, Approaches and Pedagogies",Education Studies,0.851430315
CRS00842,Teaching Impacts of Technology: Workplace of the Future,Education Studies,3,CRS01970,Inclusive Online Teaching Teach-Out,Education Studies,0.84583473
CRS00842,Teaching Impacts of Technology: Workplace of the Future,Education Studies,4,CRS01227,Foundations of Teaching for Learning Capstone: The Reflective Practitioner,Education Studies,0.845598963
CRS00842,Teaching Impacts of Technology: Workplace of the Future,Education Studies,5,CRS02514,Teaching the Violin and Viola: Creating a Healthy Foundation,Education Studies,0.841833065
CRS00842,Teaching Impacts of Technology: Workplace of the Future,Education Studies,6,CRS03157,Paleontology: Early Vertebrate Evolution,Education Studies,0.840139458
CRS00842,Teaching Impacts of Technology: Workplace of the Future,Education Studies,7,CRS02043,University Teaching,Education Studies,0.83966415
CRS00842,Teaching Impacts of Technology: Workplace of the Future,Education Studies,8,CRS02874,Instructional Methods in Health Professions Education,Education Studies,0.839629343
CRS00842,Teaching Impacts of Technology: Workplace of the Future,Education Studies,9,CRS02550,"Solar Energy Codes, Permitting and Zoning",Education Studies,0.838333676
CRS00842,Teaching Impacts of Technology: Workplace of the Future,Education Studies,10,CRS01121,Get Interactive: Practical Teaching with Technology,Education Studies,0.83803921
CRS00850,Measuring Causal Effects in the Social Sciences,Social Sciences Foundation,1,CRS02205,Politics and Economics of International Energy,Social Sciences Foundation,0.836989621
CRS00850,Measuring Causal Effects in the Social Sciences,Social Sciences Foundation,2,CRS02464,Business Opportunities and Risks in a Globalized Economy,Social Sciences Foundation,0.836022227
CRS00850,Measuring Causal Effects in the Social Sciences,Social Sciences Foundation,3,CRS02114,Social Science Approaches to the Study of Chinese Society Part 1,Social Sciences Foundation,0.835209475
CRS00850,Measuring Causal Effects in the Social Sciences,Social Sciences Foundation,4,CRS01862,International Business I,Social Sciences Foundation,0.835173504
CRS00850,Measuring Causal Effects in the Social Sciences,Social Sciences Foundation,5,CRS00734,Global Impact: Cultural Psychology,Social Sciences Foundation,0.834196628
CRS00850,Measuring Causal Effects in the Social Sciences,Social Sciences Foundation,6,CRS00709,Political Economy of Institutions and Development,Social Sciences Foundation,0.832967177
CRS00850,Measuring Causal Effects in the Social Sciences,Social Sciences Foundation,7,CRS01563,Political Governance and Public Policy in Russia,Social Sciences Foundation,0.832596891
CRS00850,Measuring Causal Effects in the Social Sciences,Social Sciences Foundation,8,CRS02609,Understanding Memory: Explaining the Psychology of Memory through Movies,Social Sciences Foundation,0.8300042
CRS00850,Measuring Causal Effects in the Social Sciences,Social Sciences Foundation,9,CRS00506,Understanding the Brain: The Neurobiology of Everyday Life,Social Sciences Foundation,0.829126657
CRS00850,Measuring Causal Effects in the Social Sciences,Social Sciences Foundation,10,CRS02150,The Korean Economic Development,Social Sciences Foundation,0.826419348
CRS00867,Financial Engineering and Risk Management Part I,Mathematics,1,CRS02574,Bonds and Fixed Income Mathematics,Mathematics,0.851993292
CRS00867,Financial Engineering and Risk Management Part I,Mathematics,2,CRS01468,Quantitative Foundations for International Business,Mathematics,0.840202348
CRS00867,Financial Engineering and Risk Management Part I,Mathematics,3,CRS02102,Mathematics for economists,Mathematics,0.835357092
CRS00867,Financial Engineering and Risk Management Part I,Mathematics,4,CRS00252,Doing Clinical Research: Biostatistics with the Wolfram Language,Mathematics,0.833525313
CRS00867,Financial Engineering and Risk Management Part I,Mathematics,5,CRS01612,Introduction to Formal Concept Analysis,Mathematics,0.82959153
CRS00867,Financial Engineering and Risk Management Part I,Mathematics,6,CRS00014,Business Statistics and Analysis Capstone,Mathematics,0.828506314
CRS00867,Financial Engineering and Risk Management Part I,Mathematics,7,CRS01948,Matrix Algebra for Engineers,Mathematics,0.826669475
CRS00867,Financial Engineering and Risk Management Part I,Mathematics,8,CRS00531,Bayesian Statistics: From Concept to Data Analysis,Mathematics,0.824048857
CRS00867,Financial Engineering and Risk Management Part I,Mathematics,9,CRS02547,Compare Stock Returns with Google Sheets,Mathematics,0.82287717
CRS00867,Financial Engineering and Risk Management Part I,Mathematics,10,CRS01173,Statistical Inference,Mathematics,0.820092845
CRS00868,Teach English Now! Capstone Project 2,Education Studies,1,CRS00131,Teaching Intermediate Grammar Project,Education Studies,0.873226654
CRS00868,Teach English Now! Capstone Project 2,Education Studies,2,CRS00236,Strategies for Teaching Perfect Tenses and Modals,Education Studies,0.854614971
CRS00868,Teach English Now! Capstone Project 2,Education Studies,3,CRS01596,ELL Success in the Content Classroom: Capstone Project,Education Studies,0.847756188
CRS00868,Teach English Now! Capstone Project 2,Education Studies,4,CRS01970,Inclusive Online Teaching Teach-Out,Education Studies,0.839509038
CRS00868,Teach English Now! Capstone Project 2,Education Studies,5,CRS00842,Teaching Impacts of Technology: Workplace of the Future,Education Studies,0.832540627
CRS00868,Teach English Now! Capstone Project 2,Education Studies,6,CRS03157,Paleontology: Early Vertebrate Evolution,Education Studies,0.832202916
CRS00868,Teach English Now! Capstone Project 2,Education Studies,7,CRS02702,Managing Your Money: MBA Insights for Undergraduates,Education Studies,0.824864849
CRS00868,Teach English Now! Capstone Project 2,Education Studies,8,CRS02043,University Teaching,Education Studies,0.824506127
CRS00868,Teach English Now! Capstone Project 2,Education Studies,9,CRS03233,Virtual Teacher Final Project,Education Studies,0.824347019
CRS00868,Teach English Now! Capstone Project 2,Education Studies,10,CRS02514,Teaching the Violin and Viola: Creating a Healthy Foundation,Education Studies,0.823016401
CRS00886,Machine Learning: Classification,Technology Studies,1,CRS02843,Machine Learning: Regression,Technology Studies,0.873141089
CRS00886,Machine Learning: Classification,Technology Studies,2,CRS02419,Big Data Applications: Machine Learning at Scale,Technology Studies,0.866717039
CRS00886,Machine Learning: Classification,Technology Studies,3,CRS02468,Explainable Machine Learning with LIME and H2O in R,Technology Studies,0.860889834
CRS00886,Machine Learning: Classification,Technology Studies,4,CRS01549,Practical Machine Learning on H2O,Technology Studies,0.855636084
CRS00886,Machine Learning: Classification,Technology Studies,5,CRS00774,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",Technology Studies,0.855095665
CRS00886,Machine Learning: Classification,Technology Studies,6,CRS00404,Build a Deep Learning Based Image Classifier with R,Technology Studies,0.854699415
CRS00886,Machine Learning: Classification,Technology Studies,7,CRS02730,Fundamentals of Scalable Data Science,Technology Studies,0.850868128
CRS00886,Machine Learning: Classification,Technology Studies,8,CRS00644,Detecting COVID-19 with Chest X-Ray using PyTorch,Technology Studies,0.847808648
CRS00886,Machine Learning: Classification,Technology Studies,9,CRS02478,Machine Learning: Predict Poisonous Mushrooms using a Random Forest Model and the FFTrees Package in R,Technology Studies,0.846583182
CRS00886,Machine Learning: Classification,Technology Studies,10,CRS00377,Introduction to Machine Learning,Technology Studies,0.845416865
CRS00889,"Revolutionary Ideas: Borders, Elections, Constitutions, Prisons",Social Sciences Foundation,1,CRS01563,Political Governance and Public Policy in Russia,Social Sciences Foundation,0.870360615
CRS00889,"Revolutionary Ideas: Borders, Elections, Constitutions, Prisons",Social Sciences Foundation,2,CRS00379,Understanding International Relations Theory,Social Sciences Foundation,0.863493869
CRS00889,"Revolutionary Ideas: Borders, Elections, Constitutions, Prisons",Social Sciences Foundation,3,CRS01592,"Act on Climate: Steps to Individual, Community, and Political Action",Social Sciences Foundation,0.851558289
CRS00889,"Revolutionary Ideas: Borders, Elections, Constitutions, Prisons",Social Sciences Foundation,4,CRS02205,Politics and Economics of International Energy,Social Sciences Foundation,0.850783548
CRS00889,"Revolutionary Ideas: Borders, Elections, Constitutions, Prisons",Social Sciences Foundation,5,CRS00223,Introduction to Environmental Law and Policy,Social Sciences Foundation,0.847969221
CRS00889,"Revolutionary Ideas: Borders, Elections, Constitutions, Prisons",Social Sciences Foundation,6,CRS00743,Community Change in Public Health,Social Sciences Foundation,0.844430007
CRS00889,"Revolutionary Ideas: Borders, Elections, Constitutions, Prisons",Social Sciences Foundation,7,CRS02947,Constitutional Reforms in Russia,Social Sciences Foundation,0.844010586
CRS00889,"Revolutionary Ideas: Borders, Elections, Constitutions, Prisons",Social Sciences Foundation,8,CRS02415,Model Thinking,Social Sciences Foundation,0.843534651
CRS00889,"Revolutionary Ideas: Borders, Elections, Constitutions, Prisons",Social Sciences Foundation,9,CRS01862,International Business I,Social Sciences Foundation,0.840762614
CRS00889,"Revolutionary Ideas: Borders, Elections, Constitutions, Prisons",Social Sciences Foundation,10,CRS00709,Political Economy of Institutions and Development,Social Sciences Foundation,0.839950939
CRS00894,Create a text adventure game with Ink,Humanities,1,CRS02815,Automating Team Communication with Google Sheets and Apps Script,Humanities,0.859831592
CRS00894,Create a text adventure game with Ink,Humanities,2,CRS00946,Interactive Word Embeddings using Word2Vec and Plotly,Humanities,0.851402499
CRS00894,Create a text adventure game with Ink,Humanities,3,CRS03241,Big data and Language 1,Humanities,0.833281371
CRS00894,Create a text adventure game with Ink,Humanities,4,CRS00156,"Internet History, Technology, and Security",Humanities,0.831649269
CRS00894,Create a text adventure game with Ink,Humanities,5,CRS02436,Edit Your Photos for Social Media Marketing using PicsArt,Humanities,0.824201815
CRS00894,Create a text adventure game with Ink,Humanities,6,CRS00439,Weight Management: Beyond Balancing Calories,Humanities,0.824166939
CRS00894,Create a text adventure game with Ink,Humanities,7,CRS03383,Population Health During A Pandemic: Contact Tracing and Beyond,Humanities,0.823822485
CRS00894,Create a text adventure game with Ink,Humanities,8,CRS03162,"Excel/VBA for Creative Problem Solving, Part 2",Humanities,0.823037416
CRS00894,Create a text adventure game with Ink,Humanities,9,CRS03023,Internet of Things Capstone: Build a Mobile Surveillance System,Humanities,0.82179427
CRS00894,Create a text adventure game with Ink,Humanities,10,CRS00064,Japanese for beginners 2,Humanities,0.820488804
CRS00904,Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health,Health & Medicine,1,CRS03203,Health Systems Development: Introduction to Health Systems,Health & Medicine,0.996727976
CRS00904,Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health,Health & Medicine,2,CRS01611,"Health Systems Development: Health systems, Policy and Research",Health & Medicine,0.996608093
CRS00904,Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health,Health & Medicine,3,CRS02905,Global Health Policy,Health & Medicine,0.882958734
CRS00904,Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health,Health & Medicine,4,CRS02792,"Bats, Ducks, and Pandemics: An Introduction to One Health Policy",Health & Medicine,0.855701365
CRS00904,Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health,Health & Medicine,5,CRS03042,Systems Thinking In Public Health,Health & Medicine,0.850308487
CRS00904,Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health,Health & Medicine,6,CRS00406,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",Health & Medicine,0.835909425
CRS00904,Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health,Health & Medicine,7,CRS01497,Foundations of Public Health Practice: The Public Health Toolkit,Health & Medicine,0.834470865
CRS00904,Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health,Health & Medicine,8,CRS00680,Global Health and Humanitarianism,Health & Medicine,0.831442552
CRS00904,Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health,Health & Medicine,9,CRS00470,Foundations of Public Health Practice: The Public Health Approach,Health & Medicine,0.830850822
CRS00904,Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health,Health & Medicine,10,CRS00349,Surveillance Systems: The Building Blocks,Health & Medicine,0.82605867
CRS00934,"Impacting the Opioid Crisis: Prevention, Education, and Practice for Non-Prescribing Providers",Education Studies,1,CRS00489,Teaching Character and Creating Positive Classrooms,Education Studies,0.828839649
CRS00934,"Impacting the Opioid Crisis: Prevention, Education, and Practice for Non-Prescribing Providers",Education Studies,2,CRS00118,Improving Classroom Management with Class Dojo,Education Studies,0.828136043
CRS00934,"Impacting the Opioid Crisis: Prevention, Education, and Practice for Non-Prescribing Providers",Education Studies,3,CRS02683,What future for education?,Education Studies,0.826484645
CRS00934,"Impacting the Opioid Crisis: Prevention, Education, and Practice for Non-Prescribing Providers",Education Studies,4,CRS01355,Resilient Teaching Through Times of Crisis and Change,Education Studies,0.825005554
