course_id,course_name,topic,rank,neighbour_id,neighbour_name,neighbour_topic,similarity
CRS00303,Engaging ELLs and Their Families in the School and Community,Education Studies,9,CRS02451,Getting Started with Google Classroom,Education Studies,0.804390737
CRS00303,Engaging ELLs and Their Families in the School and Community,Education Studies,10,CRS02809,Increase Student Buy in with Google Slides,Education Studies,0.803381899
CRS00310,Create Charts and Dashboard using Google Sheets,Other,1,CRS03024,Create a Simple Project Timeline in Google Sheets,Other,0.86991973
CRS00310,Create Charts and Dashboard using Google Sheets,Other,2,CRS01177,Introduction to Data Analytics,Other,0.837261629
CRS00310,Create Charts and Dashboard using Google Sheets,Other,3,CRS01908,Using Google Forms to Analyze User Research Data,Other,0.836982174
CRS00310,Create Charts and Dashboard using Google Sheets,Other,4,CRS01715,Exploratory Data Analysis with Seaborn,Other,0.834210117
CRS00310,Create Charts and Dashboard using Google Sheets,Other,5,CRS02836,IBM Customer Engagement Specialist Professional Certificate,Other,0.830045869
CRS00310,Create Charts and Dashboard using Google Sheets,Other,6,CRS01025,Create a Resume and Cover Letter with Google Docs,Other,0.829459538
CRS00310,Create Charts and Dashboard using Google Sheets,Other,7,CRS01770,Aspectos bï¿½sicos de la planificaciï¿½n y la gestiï¿½n de proyectos,Other,0.828486124
CRS00310,Create Charts and Dashboard using Google Sheets,Other,8,CRS02597,Procurement Negotiation,Other,0.824657651
CRS00310,Create Charts and Dashboard using Google Sheets,Other,9,CRS02756,Spatial Analysis and Satellite Imagery in a GIS,Other,0.817641716
CRS00310,Create Charts and Dashboard using Google Sheets,Other,10,CRS01099,Survey Data Collection and Analytics Project (Capstone),Other,0.816871229
CRS00315,Introduction to Public Health Engineering in Humanitarian Contexts,Engineering,1,CRS01111,Materials Science: 10 Things Every Engineer Should Know,Engineering,0.848670761
CRS00315,Introduction to Public Health Engineering in Humanitarian Contexts,Engineering,2,CRS01362,Electrodynamics: An Introduction,Engineering,0.838116705
CRS00315,Introduction to Public Health Engineering in Humanitarian Contexts,Engineering,3,CRS01300,Diode - pn Junction and Metal Semiconductor Contact,Engineering,0.838015316
CRS00315,Introduction to Public Health Engineering in Humanitarian Contexts,Engineering,4,CRS01293,Mechanics of Materials I: Fundamentals of Stress & Strain and Axial Loading,Engineering,0.836367452
CRS00315,Introduction to Public Health Engineering in Humanitarian Contexts,Engineering,5,CRS02143,Cyber Security in Manufacturing,Engineering,0.833220882
CRS00315,Introduction to Public Health Engineering in Humanitarian Contexts,Engineering,6,CRS03268,Introduction to numerical analysis,Engineering,0.833142826
CRS00315,Introduction to Public Health Engineering in Humanitarian Contexts,Engineering,7,CRS00730,Advanced Engineering Systems in Motion: Dynamics of Three Dimensional (3D) Motion,Engineering,0.831302293
CRS00315,Introduction to Public Health Engineering in Humanitarian Contexts,Engineering,8,CRS02189,"Ethics, Technology and Engineering",Engineering,0.829228865
CRS00315,Introduction to Public Health Engineering in Humanitarian Contexts,Engineering,9,CRS02868,Engineering Systems in Motion: Dynamics of Particles and Bodies in 2D Motion,Engineering,0.828532557
CRS00315,Introduction to Public Health Engineering in Humanitarian Contexts,Engineering,10,CRS01074,Wind Energy,Engineering,0.828355619
CRS00316,The Development of Mobile Health Monitoring Systems,Engineering,1,CRS00810,Predictive Modeling and Machine Learning with MATLAB,Engineering,0.847589539
CRS00316,The Development of Mobile Health Monitoring Systems,Engineering,2,CRS00629,Introduction to Systems Engineering,Engineering,0.846853941
CRS00316,The Development of Mobile Health Monitoring Systems,Engineering,3,CRS01737,Digital Signal Processing 3: Analog vs Digital,Engineering,0.834277287
CRS00316,The Development of Mobile Health Monitoring Systems,Engineering,4,CRS00430,Digital Signal Processing 4: Applications,Engineering,0.832607828
CRS00316,The Development of Mobile Health Monitoring Systems,Engineering,5,CRS01111,Materials Science: 10 Things Every Engineer Should Know,Engineering,0.832314051
CRS00316,The Development of Mobile Health Monitoring Systems,Engineering,6,CRS02143,Cyber Security in Manufacturing,Engineering,0.830783654
CRS00316,The Development of Mobile Health Monitoring Systems,Engineering,7,CRS03226,Intro to Digital Manufacturing with Autodesk Fusion 360,Engineering,0.825838199
CRS00316,The Development of Mobile Health Monitoring Systems,Engineering,8,CRS03268,Introduction to numerical analysis,Engineering,0.825683316
CRS00316,The Development of Mobile Health Monitoring Systems,Engineering,9,CRS01251,Factorial and Fractional Factorial Designs,Engineering,0.825047882
CRS00316,The Development of Mobile Health Monitoring Systems,Engineering,10,CRS01543,Displays,Engineering,0.824897335
CRS00317,3D Printing Software,Computing & IT,1,CRS01436,Design Computing: 3D Modeling in Rhinoceros with Python/Rhinoscript,Computing & IT,0.856499266
CRS00317,3D Printing Software,Computing & IT,2,CRS03394,Requirements Gathering for Secure Software Development,Computing & IT,0.843399348
CRS00317,3D Printing Software,Computing & IT,3,CRS00959,Using TensorFlow with Amazon Sagemaker,Computing & IT,0.835115931
CRS00317,3D Printing Software,Computing & IT,4,CRS00493,Software Processes and Agile Practices,Computing & IT,0.82915443
CRS00317,3D Printing Software,Computing & IT,5,CRS02081,Simple Retrieval Queries in MySQL Workbench,Computing & IT,0.827641698
CRS00317,3D Printing Software,Computing & IT,6,CRS03053,Create Python Linux Script to Generate a Disk Usage Report,Computing & IT,0.823539143
CRS00317,3D Printing Software,Computing & IT,7,CRS02493,Linear Regression with Python,Computing & IT,0.821213885
CRS00317,3D Printing Software,Computing & IT,8,CRS03161,Starting GUI Programming with JavaFX,Computing & IT,0.81850982
CRS00317,3D Printing Software,Computing & IT,9,CRS03056,Create Training Videos with Powtoon,Computing & IT,0.818387573
CRS00317,3D Printing Software,Computing & IT,10,CRS03251,AWS Fundamentals: Addressing Security Risk,Computing & IT,0.818299499
CRS00338,The Wonders and Challenges of Bible Education,Education Studies,1,CRS02809,Increase Student Buy in with Google Slides,Education Studies,0.820268123
CRS00338,The Wonders and Challenges of Bible Education,Education Studies,2,CRS01329,Teaching Science at University,Education Studies,0.811954847
CRS00338,The Wonders and Challenges of Bible Education,Education Studies,3,CRS00364,Journeys to Education Teach-Out,Education Studies,0.809239196
CRS00338,The Wonders and Challenges of Bible Education,Education Studies,4,CRS00479,Teaching Impacts of Technology: Fundamentals,Education Studies,0.808455431
CRS00338,The Wonders and Challenges of Bible Education,Education Studies,5,CRS02624,MOS Transistors,Education Studies,0.808102787
CRS00338,The Wonders and Challenges of Bible Education,Education Studies,6,CRS01970,Inclusive Online Teaching Teach-Out,Education Studies,0.808100878
CRS00338,The Wonders and Challenges of Bible Education,Education Studies,7,CRS00842,Teaching Impacts of Technology: Workplace of the Future,Education Studies,0.808013345
CRS00338,The Wonders and Challenges of Bible Education,Education Studies,8,CRS01980,Powerful Tools for Teaching and Learning: Web 2.0 Tools,Education Studies,0.807880485
CRS00338,The Wonders and Challenges of Bible Education,Education Studies,9,CRS00236,Strategies for Teaching Perfect Tenses and Modals,Education Studies,0.806993334
CRS00338,The Wonders and Challenges of Bible Education,Education Studies,10,CRS00489,Teaching Character and Creating Positive Classrooms,Education Studies,0.80595736
CRS00348,Renewable Energy and Green Building Entrepreneurship,Engineering,1,CRS01362,Electrodynamics: An Introduction,Engineering,0.835133138
CRS00348,Renewable Energy and Green Building Entrepreneurship,Engineering,2,CRS01074,Wind Energy,Engineering,0.827059484
CRS00348,Renewable Energy and Green Building Entrepreneurship,Engineering,3,CRS03134,Battery Pack Balancing and Power Estimation,Engineering,0.825615799
CRS00348,Renewable Energy and Green Building Entrepreneurship,Engineering,4,CRS00315,Introduction to Public Health Engineering in Humanitarian Contexts,Engineering,0.825383812
CRS00348,Renewable Energy and Green Building Entrepreneurship,Engineering,5,CRS00548,Averaged-Switch Modeling and Simulation,Engineering,0.817948603
CRS00348,Renewable Energy and Green Building Entrepreneurship,Engineering,6,CRS02189,"Ethics, Technology and Engineering",Engineering,0.815404329
CRS00348,Renewable Energy and Green Building Entrepreneurship,Engineering,7,CRS01111,Materials Science: 10 Things Every Engineer Should Know,Engineering,0.815001047
CRS00348,Renewable Energy and Green Building Entrepreneurship,Engineering,8,CRS01300,Diode - pn Junction and Metal Semiconductor Contact,Engineering,0.814915205
CRS00348,Renewable Energy and Green Building Entrepreneurship,Engineering,9,CRS00632,Motors and Motor Control Circuits,Engineering,0.811793239
CRS00348,Renewable Energy and Green Building Entrepreneurship,Engineering,10,CRS01543,Displays,Engineering,0.810833814
CRS00349,Surveillance Systems: The Building Blocks,Health & Medicine,1,CRS01497,Foundations of Public Health Practice: The Public Health Toolkit,Health & Medicine,0.92198591
CRS00349,Surveillance Systems: The Building Blocks,Health & Medicine,2,CRS00470,Foundations of Public Health Practice: The Public Health Approach,Health & Medicine,0.903343798
CRS00349,Surveillance Systems: The Building Blocks,Health & Medicine,3,CRS01061,Logistic Regression in R for Public Health,Health & Medicine,0.878326433
CRS00349,Surveillance Systems: The Building Blocks,Health & Medicine,4,CRS03042,Systems Thinking In Public Health,Health & Medicine,0.876180843
CRS00349,Surveillance Systems: The Building Blocks,Health & Medicine,5,CRS02792,"Bats, Ducks, and Pandemics: An Introduction to One Health Policy",Health & Medicine,0.868192283
CRS00349,Surveillance Systems: The Building Blocks,Health & Medicine,6,CRS02905,Global Health Policy,Health & Medicine,0.867972053
CRS00349,Surveillance Systems: The Building Blocks,Health & Medicine,7,CRS00607,Climate Adaptation for Human Health,Health & Medicine,0.857539456
CRS00349,Surveillance Systems: The Building Blocks,Health & Medicine,8,CRS01179,"Cannabis, Mental Health, and Brain Disorders",Health & Medicine,0.847515107
CRS00349,Surveillance Systems: The Building Blocks,Health & Medicine,9,CRS03357,Health Care IT: Challenges and Opportunities,Health & Medicine,0.847329021
CRS00349,Surveillance Systems: The Building Blocks,Health & Medicine,10,CRS02332,Service Transformed: Lessons in U.S. Veteran Centered Care,Health & Medicine,0.846685223
CRS00364,Journeys to Education Teach-Out,Education Studies,1,CRS02129,Analysing Complexity,Education Studies,0.831256547
CRS00364,Journeys to Education Teach-Out,Education Studies,2,CRS01980,Powerful Tools for Teaching and Learning: Web 2.0 Tools,Education Studies,0.830326764
CRS00364,Journeys to Education Teach-Out,Education Studies,3,CRS01329,Teaching Science at University,Education Studies,0.827410968
CRS00364,Journeys to Education Teach-Out,Education Studies,4,CRS02272,Disability Awareness and Support,Education Studies,0.825460785
CRS00364,Journeys to Education Teach-Out,Education Studies,5,CRS00489,Teaching Character and Creating Positive Classrooms,Education Studies,0.824980735
CRS00364,Journeys to Education Teach-Out,Education Studies,6,CRS00118,Improving Classroom Management with Class Dojo,Education Studies,0.823863174
CRS00364,Journeys to Education Teach-Out,Education Studies,7,CRS01970,Inclusive Online Teaching Teach-Out,Education Studies,0.822850202
CRS00364,Journeys to Education Teach-Out,Education Studies,8,CRS03233,Virtual Teacher Final Project,Education Studies,0.822509249
CRS00364,Journeys to Education Teach-Out,Education Studies,9,CRS01596,ELL Success in the Content Classroom: Capstone Project,Education Studies,0.820322268
CRS00364,Journeys to Education Teach-Out,Education Studies,10,CRS01355,Resilient Teaching Through Times of Crisis and Change,Education Studies,0.819820597
CRS00368,TensorFlow for CNNs: Transfer Learning,Technology Studies,1,CRS02457,TensorFlow for AI: Neural Network Representation,Technology Studies,0.951785676
CRS00368,TensorFlow for CNNs: Transfer Learning,Technology Studies,2,CRS00492,TensorFlow for AI: Get to Know Tensorflow,Technology Studies,0.926060299
CRS00368,TensorFlow for CNNs: Transfer Learning,Technology Studies,3,CRS01827,Facial Expression Classification Using Residual Neural Nets,Technology Studies,0.911229926
CRS00368,TensorFlow for CNNs: Transfer Learning,Technology Studies,4,CRS02420,Classification with Transfer Learning in Keras,Technology Studies,0.901381803
CRS00368,TensorFlow for CNNs: Transfer Learning,Technology Studies,5,CRS02642,Introduction to Deep Learning & Neural Networks with Keras,Technology Studies,0.891880108
CRS00368,TensorFlow for CNNs: Transfer Learning,Technology Studies,6,CRS00404,Build a Deep Learning Based Image Classifier with R,Technology Studies,0.891878547
CRS00368,TensorFlow for CNNs: Transfer Learning,Technology Studies,7,CRS01912,Image Classification with CNNs using Keras,Technology Studies,0.88466374
CRS00368,TensorFlow for CNNs: Transfer Learning,Technology Studies,8,CRS01484,Basic Sentiment Analysis with TensorFlow,Technology Studies,0.881065562
CRS00368,TensorFlow for CNNs: Transfer Learning,Technology Studies,9,CRS02319,Probabilistic Deep Learning with TensorFlow 2,Technology Studies,0.880640223
CRS00368,TensorFlow for CNNs: Transfer Learning,Technology Studies,10,CRS01947,AI Capstone Project with Deep Learning,Technology Studies,0.878133255
CRS00369,Introduction to Probability and Data with R,Mathematics,1,CRS02486,Statistics with R Capstone,Mathematics,0.920194892
CRS00369,Introduction to Probability and Data with R,Mathematics,2,CRS02513,"Probability Theory, Statistics and Exploratory Data Analysis",Mathematics,0.889786507
CRS00369,Introduction to Probability and Data with R,Mathematics,3,CRS01360,"Statistical Thinking for Industrial Problem Solving, presented by JMP",Mathematics,0.887478829
CRS00369,Introduction to Probability and Data with R,Mathematics,4,CRS01173,Statistical Inference,Mathematics,0.879092731
CRS00369,Introduction to Probability and Data with R,Mathematics,5,CRS01494,Data Analysis Tools,Mathematics,0.872369855
CRS00369,Introduction to Probability and Data with R,Mathematics,6,CRS02665,Basic Statistics,Mathematics,0.871598805
CRS00369,Introduction to Probability and Data with R,Mathematics,7,CRS00014,Business Statistics and Analysis Capstone,Mathematics,0.869811369
CRS00369,Introduction to Probability and Data with R,Mathematics,8,CRS02581,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions",Mathematics,0.869359603
CRS00369,Introduction to Probability and Data with R,Mathematics,9,CRS00216,Statistical Data Visualization with Seaborn,Mathematics,0.866220313
CRS00369,Introduction to Probability and Data with R,Mathematics,10,CRS00531,Bayesian Statistics: From Concept to Data Analysis,Mathematics,0.86593857
CRS00370,Calculating Descriptive Statistics in R,Mathematics,1,CRS01144,Using Descriptive Statistics to Analyze Data in R,Mathematics,0.861725722
CRS00370,Calculating Descriptive Statistics in R,Mathematics,2,CRS02513,"Probability Theory, Statistics and Exploratory Data Analysis",Mathematics,0.858147363
CRS00370,Calculating Descriptive Statistics in R,Mathematics,3,CRS02581,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions",Mathematics,0.855277388
CRS00370,Calculating Descriptive Statistics in R,Mathematics,4,CRS01390,Introduction to Business Analysis Using Spreadsheets: Basics,Mathematics,0.853102346
CRS00370,Calculating Descriptive Statistics in R,Mathematics,5,CRS02665,Basic Statistics,Mathematics,0.851924513
CRS00370,Calculating Descriptive Statistics in R,Mathematics,6,CRS00369,Introduction to Probability and Data with R,Mathematics,0.849862684
CRS00370,Calculating Descriptive Statistics in R,Mathematics,7,CRS02486,Statistics with R Capstone,Mathematics,0.84009773
CRS00370,Calculating Descriptive Statistics in R,Mathematics,8,CRS00986,Advanced Linear Models for Data Science 1: Least Squares,Mathematics,0.833828618
CRS00370,Calculating Descriptive Statistics in R,Mathematics,9,CRS02547,Compare Stock Returns with Google Sheets,Mathematics,0.833250214
CRS00370,Calculating Descriptive Statistics in R,Mathematics,10,CRS02102,Mathematics for economists,Mathematics,0.83114501
CRS00373,Creating Models using Smartpls,Social Sciences Foundation,1,CRS00850,Measuring Causal Effects in the Social Sciences,Social Sciences Foundation,0.838735581
CRS00373,Creating Models using Smartpls,Social Sciences Foundation,2,CRS02302,Managerial Economics and Business Analysis Capstone,Social Sciences Foundation,0.829008399
CRS00373,Creating Models using Smartpls,Social Sciences Foundation,3,CRS00290,Economic Growth and Distributive Justice Part I -The Role of the State,Social Sciences Foundation,0.825548644
CRS00373,Creating Models using Smartpls,Social Sciences Foundation,4,CRS00697,Dog Emotion and Cognition,Social Sciences Foundation,0.822703014
CRS00373,Creating Models using Smartpls,Social Sciences Foundation,5,CRS00796,Internet Giants: The Law and Economics of Media Platforms,Social Sciences Foundation,0.820462434
CRS00373,Creating Models using Smartpls,Social Sciences Foundation,6,CRS03087,Profit Analysis using Economic Value Added,Social Sciences Foundation,0.819224575
CRS00373,Creating Models using Smartpls,Social Sciences Foundation,7,CRS00418,Corporate Sustainability. Understanding and Seizing the Strategic Opportunity,Social Sciences Foundation,0.817355021
CRS00373,Creating Models using Smartpls,Social Sciences Foundation,8,CRS02947,Constitutional Reforms in Russia,Social Sciences Foundation,0.810509802
CRS00373,Creating Models using Smartpls,Social Sciences Foundation,9,CRS03205,Introduction to Economic Theories,Social Sciences Foundation,0.809619163
CRS00373,Creating Models using Smartpls,Social Sciences Foundation,10,CRS00648,"Country Level Economics: Policies, Institutions, and Macroeconomic Performance",Social Sciences Foundation,0.808001114
CRS00375,Algorithms for DNA Sequencing,Computing & IT,1,CRS00566,JavaScript Strings: Properties and Methods,Computing & IT,0.841104369
CRS00375,Algorithms for DNA Sequencing,Computing & IT,2,CRS02306,Mastering Software Development in R Capstone,Computing & IT,0.837288147
CRS00375,Algorithms for DNA Sequencing,Computing & IT,3,CRS00177,Securing and Integrating Components of your Application,Computing & IT,0.835129273
CRS00375,Algorithms for DNA Sequencing,Computing & IT,4,CRS01029,Multiple Linear Regression with scikit-learn,Computing & IT,0.834739937
CRS00375,Algorithms for DNA Sequencing,Computing & IT,5,CRS02958,Functional Programming Principles in Scala,Computing & IT,0.834126375
CRS00375,Algorithms for DNA Sequencing,Computing & IT,6,CRS01341,Learn to Teach Java: Inheritance and Recursion,Computing & IT,0.832411454
CRS00375,Algorithms for DNA Sequencing,Computing & IT,7,CRS02039,Algorithmic Thinking (Part 1),Computing & IT,0.832265171
CRS00375,Algorithms for DNA Sequencing,Computing & IT,8,CRS02493,Linear Regression with Python,Computing & IT,0.831106635
CRS00375,Algorithms for DNA Sequencing,Computing & IT,9,CRS03056,Create Training Videos with Powtoon,Computing & IT,0.828650434
CRS00375,Algorithms for DNA Sequencing,Computing & IT,10,CRS01987,Developing Data Products,Computing & IT,0.826050515
CRS00377,Introduction to Machine Learning,Technology Studies,1,CRS01549,Practical Machine Learning on H2O,Technology Studies,0.89821825
CRS00377,Introduction to Machine Learning,Technology Studies,2,CRS02468,Explainable Machine Learning with LIME and H2O in R,Technology Studies,0.889046213
CRS00377,Introduction to Machine Learning,Technology Studies,3,CRS02642,Introduction to Deep Learning & Neural Networks with Keras,Technology Studies,0.888344035
CRS00377,Introduction to Machine Learning,Technology Studies,4,CRS01432,Machine Learning with H2O Flow,Technology Studies,0.886754515
CRS00377,Introduction to Machine Learning,Technology Studies,5,CRS01827,Facial Expression Classification Using Residual Neural Nets,Technology Studies,0.875908757
CRS00377,Introduction to Machine Learning,Technology Studies,6,CRS02015,Interactive Machine Learning Dashboards using Plotly Dash,Technology Studies,0.87387311
CRS00377,Introduction to Machine Learning,Technology Studies,7,CRS02843,Machine Learning: Regression,Technology Studies,0.872746163
CRS00377,Introduction to Machine Learning,Technology Studies,8,CRS03004,Deep Learning for Business,Technology Studies,0.871012898
CRS00377,Introduction to Machine Learning,Technology Studies,9,CRS01299,Advanced Machine Learning and Signal Processing,Technology Studies,0.870882375
CRS00377,Introduction to Machine Learning,Technology Studies,10,CRS01167,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Technology Studies,0.865829525
CRS00379,Understanding International Relations Theory,Social Sciences Foundation,1,CRS02205,Politics and Economics of International Energy,Social Sciences Foundation,0.850023937
CRS00379,Understanding International Relations Theory,Social Sciences Foundation,2,CRS01563,Political Governance and Public Policy in Russia,Social Sciences Foundation,0.836429537
CRS00379,Understanding International Relations Theory,Social Sciences Foundation,3,CRS02762,Mediation and Conflict Resolution,Social Sciences Foundation,0.832723589
CRS00379,Understanding International Relations Theory,Social Sciences Foundation,4,CRS01862,International Business I,Social Sciences Foundation,0.832292702
CRS00379,Understanding International Relations Theory,Social Sciences Foundation,5,CRS00889,"Revolutionary Ideas: Borders, Elections, Constitutions, Prisons",Social Sciences Foundation,0.824302951
CRS00379,Understanding International Relations Theory,Social Sciences Foundation,6,CRS00709,Political Economy of Institutions and Development,Social Sciences Foundation,0.821080794
CRS00379,Understanding International Relations Theory,Social Sciences Foundation,7,CRS02415,Model Thinking,Social Sciences Foundation,0.816934365
CRS00379,Understanding International Relations Theory,Social Sciences Foundation,8,CRS02302,Managerial Economics and Business Analysis Capstone,Social Sciences Foundation,0.815533028
CRS00379,Understanding International Relations Theory,Social Sciences Foundation,9,CRS02947,Constitutional Reforms in Russia,Social Sciences Foundation,0.810359341
CRS00379,Understanding International Relations Theory,Social Sciences Foundation,10,CRS02464,Business Opportunities and Risks in a Globalized Economy,Social Sciences Foundation,0.808218709
CRS00390,Converting Challenges into Opportunities,Business,1,CRS00657,Business Model Innovation,Business,0.839024411
CRS00390,Converting Challenges into Opportunities,Business,2,CRS01117,Business Strategy in Practice (Project-centered Course),Business,0.834789636
CRS00390,Converting Challenges into Opportunities,Business,3,CRS02951,Corporate Finance II: Financing Investments and Managing Risk,Business,0.830405409
CRS00390,Converting Challenges into Opportunities,Business,4,CRS00953,Personality Types at Work,Business,0.829623832
CRS00390,Converting Challenges into Opportunities,Business,5,CRS00256,Introduction to Accounting Data Analytics and Visualization,Business,0.828779697
CRS00390,Converting Challenges into Opportunities,Business,6,CRS00204,"Making Successful Decisions through the Strategy, Law & Ethics Model",Business,0.828730376
CRS00390,Converting Challenges into Opportunities,Business,7,CRS03124,Business Model Innovation for Sustainable Landscape Restoration,Business,0.828446795
CRS00390,Converting Challenges into Opportunities,Business,8,CRS01940,Managing the Company of the Future,Business,0.822532632
CRS00390,Converting Challenges into Opportunities,Business,9,CRS01230,Research Data Management and Sharing,Business,0.822268955
CRS00390,Converting Challenges into Opportunities,Business,10,CRS02869,Creating and Developing a Tech Startup,Business,0.821676396
CRS00404,Build a Deep Learning Based Image Classifier with R,Technology Studies,1,CRS01827,Facial Expression Classification Using Residual Neural Nets,Technology Studies,0.911153698
CRS00404,Build a Deep Learning Based Image Classifier with R,Technology Studies,2,CRS02642,Introduction to Deep Learning & Neural Networks with Keras,Technology Studies,0.908998097
CRS00404,Build a Deep Learning Based Image Classifier with R,Technology Studies,3,CRS01912,Image Classification with CNNs using Keras,Technology Studies,0.908959111
CRS00404,Build a Deep Learning Based Image Classifier with R,Technology Studies,4,CRS02457,TensorFlow for AI: Neural Network Representation,Technology Studies,0.908149073
CRS00404,Build a Deep Learning Based Image Classifier with R,Technology Studies,5,CRS01947,AI Capstone Project with Deep Learning,Technology Studies,0.901266809
CRS00404,Build a Deep Learning Based Image Classifier with R,Technology Studies,6,CRS00644,Detecting COVID-19 with Chest X-Ray using PyTorch,Technology Studies,0.899255073
CRS00404,Build a Deep Learning Based Image Classifier with R,Technology Studies,7,CRS00774,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",Technology Studies,0.896088529
CRS00404,Build a Deep Learning Based Image Classifier with R,Technology Studies,8,CRS01167,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Technology Studies,0.893413257
CRS00404,Build a Deep Learning Based Image Classifier with R,Technology Studies,9,CRS00368,TensorFlow for CNNs: Transfer Learning,Technology Studies,0.891878547
CRS00404,Build a Deep Learning Based Image Classifier with R,Technology Studies,10,CRS02319,Probabilistic Deep Learning with TensorFlow 2,Technology Studies,0.888409388
CRS00405,Machine Learning: Clustering & Retrieval,Technology Studies,1,CRS01549,Practical Machine Learning on H2O,Technology Studies,0.858647455
CRS00405,Machine Learning: Clustering & Retrieval,Technology Studies,2,CRS00886,Machine Learning: Classification,Technology Studies,0.849314628
CRS00405,Machine Learning: Clustering & Retrieval,Technology Studies,3,CRS02843,Machine Learning: Regression,Technology Studies,0.845021251
CRS00405,Machine Learning: Clustering & Retrieval,Technology Studies,4,CRS00377,Introduction to Machine Learning,Technology Studies,0.843228426
CRS00405,Machine Learning: Clustering & Retrieval,Technology Studies,5,CRS02319,Probabilistic Deep Learning with TensorFlow 2,Technology Studies,0.842438511
CRS00405,Machine Learning: Clustering & Retrieval,Technology Studies,6,CRS02419,Big Data Applications: Machine Learning at Scale,Technology Studies,0.840942257
CRS00405,Machine Learning: Clustering & Retrieval,Technology Studies,7,CRS01089,Innovations in Investment Technology: Artificial Intelligence,Technology Studies,0.840510635
CRS00405,Machine Learning: Clustering & Retrieval,Technology Studies,8,CRS01299,Advanced Machine Learning and Signal Processing,Technology Studies,0.838543337
CRS00405,Machine Learning: Clustering & Retrieval,Technology Studies,9,CRS01167,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",Technology Studies,0.837595455
CRS00405,Machine Learning: Clustering & Retrieval,Technology Studies,10,CRS02468,Explainable Machine Learning with LIME and H2O in R,Technology Studies,0.837414616
CRS00406,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",Health & Medicine,1,CRS02905,Global Health Policy,Health & Medicine,0.866744362
CRS00406,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",Health & Medicine,2,CRS00680,Global Health and Humanitarianism,Health & Medicine,0.856609671
CRS00406,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",Health & Medicine,3,CRS00904,Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health,Health & Medicine,0.85371906
CRS00406,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",Health & Medicine,4,CRS03203,Health Systems Development: Introduction to Health Systems,Health & Medicine,0.852802298
CRS00406,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",Health & Medicine,5,CRS01611,"Health Systems Development: Health systems, Policy and Research",Health & Medicine,0.852631218
CRS00406,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",Health & Medicine,6,CRS03042,Systems Thinking In Public Health,Health & Medicine,0.848777854
CRS00406,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",Health & Medicine,7,CRS00470,Foundations of Public Health Practice: The Public Health Approach,Health & Medicine,0.841566094
CRS00406,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",Health & Medicine,8,CRS01497,Foundations of Public Health Practice: The Public Health Toolkit,Health & Medicine,0.840371953
CRS00406,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",Health & Medicine,9,CRS01061,Logistic Regression in R for Public Health,Health & Medicine,0.837541793
CRS00406,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",Health & Medicine,10,CRS02792,"Bats, Ducks, and Pandemics: An Introduction to One Health Policy",Health & Medicine,0.835598486
CRS00410,Recommender Systems Capstone,Computing & IT,1,CRS01987,Developing Data Products,Computing & IT,0.839231967
CRS00410,Recommender Systems Capstone,Computing & IT,2,CRS02306,Mastering Software Development in R Capstone,Computing & IT,0.832796726
CRS00410,Recommender Systems Capstone,Computing & IT,3,CRS01218,"Introduction to Data, Signal, and Image Analysis with MATLAB",Computing & IT,0.82689235
CRS00410,Recommender Systems Capstone,Computing & IT,4,CRS00177,Securing and Integrating Components of your Application,Computing & IT,0.824050602
CRS00410,Recommender Systems Capstone,Computing & IT,5,CRS00566,JavaScript Strings: Properties and Methods,Computing & IT,0.823214505
CRS00410,Recommender Systems Capstone,Computing & IT,6,CRS03161,Starting GUI Programming with JavaFX,Computing & IT,0.822485742
CRS00410,Recommender Systems Capstone,Computing & IT,7,CRS00127,Real-Time Embedded Systems Concepts and Practices,Computing & IT,0.820830361
CRS00410,Recommender Systems Capstone,Computing & IT,8,CRS02081,Simple Retrieval Queries in MySQL Workbench,Computing & IT,0.819269171
CRS00410,Recommender Systems Capstone,Computing & IT,9,CRS03394,Requirements Gathering for Secure Software Development,Computing & IT,0.818315597
CRS00410,Recommender Systems Capstone,Computing & IT,10,CRS01569,Java Arrays and Loops,Computing & IT,0.817981342
CRS00411,Positive Psychiatry and Mental Health,Health & Medicine,1,CRS01179,"Cannabis, Mental Health, and Brain Disorders",Health & Medicine,0.862956454
CRS00411,Positive Psychiatry and Mental Health,Health & Medicine,2,CRS03042,Systems Thinking In Public Health,Health & Medicine,0.859198182
